fecha;hora;co_centenario;no2_centenario;pm10_centenario;co_cordoba;no2_cordoba;pm10_cordoba;co_la_boca;no2_la_boca;pm10_la_boca
2017-12-05;21;0,56;13;22;0,79;19;23;0,57;18;28
2017-12-05;22;0,56;14;22;0,74;22;23;0,57;17;28
2017-12-05;23;0,55;12;21;0,68;16;23;0,58;15;28
2017-12-05;24;0,54;8;21;0,59;13;23;0,57;13;28
2017-12-06;1;0,52;10;21;0,51;14;22;0,57;12;28
2017-12-06;2;0,5;8;21;0,45;11;22;0,56;11;29
2017-12-06;3;0,49;7;21;0,38;9;23;0,53;8;29
2017-12-06;4;0,46;5;21;0,32;8;22;0,5;9;29
2017-12-06;5;0,45;4;21;0,26;5;22;0,48;8;28
2017-12-06;6;0,43;7;21;0,2;5;22;0,47;11;29
2017-12-06;7;0,43;9;20;0,16;7;22;0,48;14;29
2017-12-06;8;0,44;10;21;0,13;10;22;0,49;14;29
2017-12-06;9;0,46;9;20;0,12;9;22;0,5;15;29
2017-12-06;10;0,48;10;20;0,11;9;22;0,52;20;30
2017-12-06;11;0,5;9;20;0,12;10;22;0,52;20;30
2017-12-06;12;0,53;11;20;0,14;11;22;0,53;20;30
2017-12-06;13;0,56;11;19;0,17;16;21;0,44;s/d;31
2017-12-06;14;0,58;10;19;0,19;11;21;0,45;18;31
2017-12-06;15;0,59;12;19;0,23;26;20;0,46;16;30
2017-12-06;16;0,59;10;19;0,3;30;20;0,46;15;29
2017-12-06;17;0,6;14;19;0,36;32;20;0,46;23;30
2017-12-06;18;0,6;16;18;0,41;36;20;0,47;26;29
2017-12-06;19;0,61;19;18;0,46;39;20;0,48;30;29
2017-12-06;20;0,63;23;18;0,51;40;20;0,48;30;29
2017-12-06;21;0,67;26;18;0,59;36;20;0,47;23;29
2017-12-06;22;0,7;24;19;0,64;30;21;0,46;18;30
2017-12-06;23;0,72;23;20;0,65;32;21;0,45;21;30
2017-12-06;24;0,75;22;20;0,61;29;21;0,45;26;30
2017-12-07;1;0,76;16;21;0,58;19;23;0,45;18;33
2017-12-07;2;0,74;10;23;0,55;25;23;0,44;27;34
2017-12-07;3;0,71;16;22;0,5;26;22;0,42;30;33
2017-12-07;4;0,69;24;22;0,45;18;22;0,41;36;33
2017-12-07;5;0,65;23;22;0,38;35;21;0,41;31;34
2017-12-07;6;0,62;26;22;0,36;35;22;0,41;29;33
2017-12-07;7;0,61;28;23;0,34;36;22;0,43;33;33
2017-12-07;8;0,6;29;22;0,38;42;22;0,45;21;33
2017-12-07;9;0,61;30;23;0,43;43;23;0,46;23;32
2017-12-07;10;0,65;29;24;0,5;49;23;0,48;21;32
2017-12-07;11;0,67;26;25;0,56;45;24;0,49;20;32
2017-12-07;12;0,68;21;26;0,63;44;25;0,51;17;31
2017-12-07;13;0,69;21;26;0,72;49;26;0,46;16;31
2017-12-07;14;0,69;20;26;0,84;60;27;0,45;18;33
2017-12-07;15;0,69;21;28;0,93;55;28;0,44;21;34
2017-12-07;16;0,7;24;28;0,95;42;30;0,44;25;35
2017-12-07;17;0,69;22;29;0,97;36;30;0,43;25;35
2017-12-07;18;0,67;16;30;0,95;27;31;0,44;24;36
2017-12-07;19;0,65;13;30;0,95;28;31;0,45;21;35
2017-12-07;20;0,65;14;30;0,95;27;31;0,45;20;35
2017-12-07;21;0,65;14;30;0,88;24;30;0,45;18;35
2017-12-07;22;0,65;14;30;0,75;26;29;0,45;26;34
2017-12-07;23;0,64;16;30;0,66;28;29;0,46;25;34
2017-12-07;24;0,63;15;30;0,58;26;29;0,47;18;34
2017-12-08;1;0,62;21;29;0,51;26;28;0,47;16;31
2017-12-08;2;0,61;18;27;0,45;22;27;0,45;14;30
2017-12-08;3;0,6;13;28;0,38;19;28;0,45;16;31
2017-12-08;4;0,59;11;28;0,3;21;29;0,45;12;31
2017-12-08;5;0,56;10;28;0,26;11;30;0,44;16;30
2017-12-08;6;0,55;13;28;0,24;13;30;0,43;25;31
2017-12-08;7;0,54;13;28;0,21;11;29;0,41;22;30
2017-12-08;8;0,52;12;28;0,2;12;29;0,4;19;30
2017-12-08;9;0,51;13;27;0,18;12;28;0,38;19;31
2017-12-08;10;0,5;14;27;0,18;16;27;0,38;21;31
2017-12-08;11;0,51;13;27;0,19;18;26;0,37;20;30
2017-12-08;12;0,52;15;27;0,2;14;26;0,38;20;31
2017-12-08;13;0,52;16;28;0,22;15;26;0,4;20;31
2017-12-08;14;0,49;28;29;0,25;15;26;0,41;21;31
2017-12-08;15;0,46;19;30;0,28;13;25;0,43;25;30
2017-12-08;16;0,42;18;30;0,32;22;24;0,44;16;30
2017-12-08;17;0,38;20;30;0,38;16;25;0,45;15;31
2017-12-08;18;0,36;16;29;0,43;18;25;0,46;18;30
2017-12-08;19;0,36;18;29;0,47;17;24;0,47;19;29
2017-12-08;20;0,37;22;30;0,52;28;24;0,47;22;29
2017-12-08;21;0,41;24;30;0,57;26;25;0,49;24;31
2017-12-08;22;0,48;30;s/d;0,63;31;26;0,55;32;33
2017-12-08;23;0,57;28;s/d;0,66;21;27;0,59;39;34
2017-12-08;24;0,66;24;s/d;0,67;19;27;0,63;29;35
2017-12-09;1;0,74;22;s/d;0,63;21;27;0,66;24;34
2017-12-09;2;0,79;22;s/d;0,58;19;26;0,68;25;35
2017-12-09;3;0,8;21;s/d;0,53;28;26;0,71;28;35
2017-12-09;4;0,8;16;s/d;0,47;21;26;0,72;38;35
2017-12-09;5;0,78;16;s/d;0,39;18;26;0,71;33;36
2017-12-09;6;0,74;16;s/d;0,31;22;27;0,67;27;36
2017-12-09;7;0,7;20;s/d;0,26;29;28;0,63;29;37
2017-12-09;8;0,67;20;s/d;0,21;29;29;0,59;30;38
2017-12-09;9;0,65;20;s/d;0,2;32;30;0,57;26;39
2017-12-09;10;0,63;18;s/d;0,19;28;31;0,54;21;39
2017-12-09;11;0,61;19;s/d;0,18;26;32;0,5;23;40
2017-12-09;12;0,6;23;s/d;0,19;27;32;0,46;16;39
2017-12-09;13;0,56;32;s/d;0,2;22;32;0,43;12;39
2017-12-09;14;0,6;46;s/d;0,19;23;31;0,39;10;38
2017-12-09;15;0,6;11;s/d;0,19;24;31;0,35;14;38
2017-12-09;16;0,57;11;38;0,18;18;32;0,32;12;38
2017-12-09;17;0,52;13;38;0,18;20;30;0,31;17;37
2017-12-09;18;0,46;13;38;0,17;21;30;0,3;22;38
2017-12-09;19;0,4;17;38;0,17;22;32;0,29;21;40
2017-12-09;20;0,36;22;38;0,17;27;32;0,3;26;41
2017-12-09;21;0,36;24;38;0,18;28;33;0,31;31;40
2017-12-09;22;0,27;19;36;0,23;31;34;0,34;31;39
2017-12-09;23;0,25;14;35;0,26;27;35;0,35;23;40
2017-12-09;24;0,2;0;33;0,3;27;37;0,36;14;42
2017-12-10;1;0,23;9;31;0,34;22;38;0,36;9;42
2017-12-10;2;0,27;8;31;0,38;18;39;0,35;7;42
2017-12-10;3;0,31;7;30;0,41;17;39;0,35;7;42
2017-12-10;4;0,34;6;29;0,42;16;39;0,34;8;41
2017-12-10;5;0,36;9;28;0,41;14;39;0,32;7;40
2017-12-10;6;0,37;9;28;0,4;18;39;0,3;8;40
2017-12-10;7;0,37;11;27;0,38;19;38;0,29;10;39
2017-12-10;8;0,43;12;26;0,37;21;38;0,33;14;39
2017-12-10;9;0,43;17;24;0,34;21;37;0,33;9;38
2017-12-10;10;0,43;12;23;0,31;10;37;0,33;16;37
2017-12-10;11;0,44;11;23;0,3;10;37;0,35;14;37
2017-12-10;12;0,45;12;22;0,3;14;36;0,36;15;37
2017-12-10;13;0,46;9;21;0,32;16;37;0,38;13;37
2017-12-10;14;0,46;9;21;0,32;13;38;0,38;14;38
2017-12-10;15;0,44;9;21;0,34;15;38;0,38;12;39
2017-12-10;16;0,39;10;25;0,35;17;39;0,34;12;43
2017-12-10;17;0,33;9;24;0,39;20;40;0,33;12;46
2017-12-10;18;0,28;10;24;0,43;18;40;0,33;11;53
2017-12-10;19;0,23;10;24;0,48;21;41;0,32;13;64
2017-12-10;20;0,18;10;24;0,53;21;42;0,31;14;69
2017-12-10;21;0,14;11;23;0,58;22;42;0,31;15;71
2017-12-10;22;0,14;11;23;0,6;20;42;0,3;15;73
2017-12-10;23;0,17;11;24;0,6;18;42;0,29;11;80
2017-12-10;24;0,21;8;28;0,6;17;42;0,27;8;83
2017-12-11;1;0,25;6;30;0,57;13;43;0,27;7;85
2017-12-11;2;0,29;4;31;0,53;11;43;0,27;7;86
2017-12-11;3;0,33;4;33;0,46;11;44;0,26;4;86
2017-12-11;4;0,36;3;33;0,38;12;44;0,25;7;86
2017-12-11;5;0,37;4;33;0,29;10;43;0,24;10;86
2017-12-11;6;0,36;6;33;0,23;16;44;0,23;11;86
2017-12-11;7;0,36;9;32;0,21;20;45;0,24;13;86
2017-12-11;8;0,37;13;32;0,21;24;46;0,25;12;85
2017-12-11;9;0,37;10;33;0,19;s/d;47;0,26;11;85
2017-12-11;10;0,39;11;33;0,19;s/d;48;0,28;12;85
2017-12-11;11;0,42;13;33;s/d;s/d;49;0,3;16;85
2017-12-11;12;0,44;14;32;s/d;s/d;s/d;0,33;18;85
2017-12-11;13;0,47;14;31;s/d;17;s/d;0,35;16;84
2017-12-11;14;0,49;13;29;s/d;17;s/d;0,37;15;84
2017-12-11;15;0,5;12;26;s/d;16;s/d;0,4;18;82
2017-12-11;16;0,51;11;23;s/d;16;s/d;0,41;17;78
2017-12-11;17;0,52;13;24;s/d;16;s/d;0,42;15;74
2017-12-11;18;0,52;14;24;0,43;14;s/d;0,43;15;66
2017-12-11;19;0,52;17;24;0,43;17;s/d;0,44;15;55
2017-12-11;20;0,52;17;23;0,43;18;s/d;0,45;15;48
2017-12-11;21;0,51;16;24;0,4;17;s/d;0,45;15;44
2017-12-11;22;0,49;17;25;0,39;21;s/d;0,44;16;41
2017-12-11;23;0,47;14;25;0,38;18;s/d;0,43;20;32
2017-12-11;24;0,46;14;23;0,34;16;s/d;0,43;18;27
2017-12-12;1;0,43;11;22;0,31;14;s/d;0,42;13;25
2017-12-12;2;0,4;6;22;0,27;8;s/d;0,4;9;24
2017-12-12;3;0,37;9;22;0,23;6;s/d;0,38;7;24
2017-12-12;4;0,33;6;22;0,18;6;s/d;0,36;6;24
2017-12-12;5;0,31;5;23;0,16;11;s/d;0,34;7;25
2017-12-12;6;0,3;6;23;0,13;8;25;0,34;11;25
2017-12-12;7;0,29;10;23;0,1;8;25;0,33;11;26
2017-12-12;8;0,29;11;24;0,09;9;24;0,33;11;26
2017-12-12;9;0,3;12;24;0,08;10;24;0,33;11;28
2017-12-12;10;0,32;11;24;0,08;10;24;0,34;14;28
2017-12-12;11;0,34;13;24;0,09;8;24;0,36;13;29
2017-12-12;12;0,37;14;23;0,1;10;25;0,38;13;30
2017-12-12;13;0,4;14;23;0,13;18;23;0,39;14;30
2017-12-12;14;0,42;14;23;0,18;22;22;0,41;15;30
2017-12-12;15;0,44;15;24;0,26;23;22;0,42;16;30
2017-12-12;16;0,46;16;24;0,36;30;22;0,43;16;30
2017-12-12;17;0,47;18;24;0,49;35;23;0,45;21;31
2017-12-12;18;0,49;27;25;0,65;39;24;0,47;26;32
2017-12-12;19;0,5;29;25;0,8;38;24;0,5;23;32
2017-12-12;20;0,53;29;26;0,89;33;25;0,5;20;33
2017-12-12;21;0,54;32;26;0,97;32;26;0,51;24;34
2017-12-12;22;0,55;28;26;0,99;22;27;0,53;25;35
2017-12-12;23;0,54;21;26;0,98;22;28;0,52;21;35
2017-12-12;24;0,54;21;25;0,93;25;28;0,52;20;35
2017-12-13;1;0,55;26;26;0,85;28;28;0,51;19;35
2017-12-13;2;0,55;28;26;0,71;24;28;0,5;21;35
2017-12-13;3;0,53;21;26;0,57;26;28;0,49;18;35
2017-12-13;4;0,51;20;26;0,47;27;27;0,5;18;35
2017-12-13;5;0,48;21;26;0,4;27;27;0,51;19;35
2017-12-13;6;0,47;23;26;0,34;22;27;0,5;27;34
2017-12-13;7;0,46;20;26;0,27;20;27;0,51;24;34
2017-12-13;8;0,46;17;26;0,21;22;27;0,52;22;33
2017-12-13;9;0,45;17;26;0,16;29;27;0,52;19;33
2017-12-13;10;0,44;22;25;0,14;29;27;0,52;26;33
2017-12-13;11;0,46;25;26;0,14;30;28;0,5;32;33
2017-12-13;12;0,47;24;26;0,13;32;28;0,48;32;33
2017-12-13;13;0,49;27;26;0,14;27;28;0,47;37;33
2017-12-13;14;0,48;27;27;0,17;32;28;0,46;28;33
2017-12-13;15;0,46;22;29;0,19;24;29;0,45;39;34
2017-12-13;16;0,43;24;31;0,22;29;29;0,46;27;34
2017-12-13;17;0,43;35;33;0,32;56;29;0,48;32;34
2017-12-13;18;0,41;36;37;0,47;61;29;0,49;28;36
2017-12-13;19;0,38;23;45;0,57;51;34;0,51;13;43
2017-12-13;20;0,36;28;46;0,71;47;34;0,56;24;43
2017-12-13;21;0,36;38;46;0,76;45;34;0,61;34;43
2017-12-13;22;0,4;41;46;0,75;36;33;0,67;41;43
2017-12-13;23;0,45;39;46;0,82;46;33;0,73;41;44
2017-12-13;24;0,48;30;47;0,84;38;35;0,76;34;45
2017-12-14;1;0,47;22;48;0,8;28;35;0,75;26;45
2017-12-14;2;0,44;19;47;0,68;23;35;0,72;22;44
2017-12-14;3;0,42;19;47;0,61;21;35;0,7;15;44
2017-12-14;4;0,38;18;47;0,48;22;36;0,65;22;44
2017-12-14;5;0,33;16;47;0,42;19;35;0,59;14;44
2017-12-14;6;0,27;16;47;0,42;20;35;0,53;20;44
2017-12-14;7;0,22;21;47;0,37;23;36;0,48;26;44
2017-12-14;8;0,21;24;48;0,35;27;36;0,45;27;44
2017-12-14;9;0,22;25;48;0,34;32;36;0,45;25;44
2017-12-14;10;0,24;24;49;0,36;33;35;0,45;27;43
2017-12-14;11;0,26;24;49;0,39;34;35;0,46;28;43
2017-12-14;12;0,28;25;50;0,42;31;35;0,47;28;43
2017-12-14;13;0,3;27;50;0,45;30;35;0,48;28;43
2017-12-14;14;0,32;25;50;0,49;27;35;0,49;26;43
2017-12-14;15;0,33;27;49;0,51;31;35;0,47;26;42
2017-12-14;16;0,31;26;48;0,53;35;35;0,46;24;42
2017-12-14;17;0,31;28;46;0,58;41;35;0,46;28;42
2017-12-14;18;0,31;32;42;0,58;37;34;0,47;26;40
2017-12-14;19;0,32;29;35;0,59;36;29;0,46;21;32
2017-12-14;20;0,33;33;35;0,59;39;28;0,47;26;32
2017-12-14;21;0,35;35;36;0,61;42;27;0,47;35;32
2017-12-14;22;0,37;36;37;0,68;43;29;0,49;37;32
2017-12-14;23;0,4;36;37;0,75;42;29;0,52;36;32
2017-12-14;24;0,42;32;40;0,74;36;28;0,54;36;31
2017-12-15;1;0,44;34;42;0,74;39;28;0,55;33;32
2017-12-15;2;0,46;34;43;0,74;38;29;0,57;34;33
2017-12-15;3;0,49;34;45;0,73;37;30;0,63;35;34
2017-12-15;4;0,49;31;46;0,72;33;31;0,64;34;34
2017-12-15;5;0,47;30;47;0,68;31;31;0,63;31;35
2017-12-15;6;0,46;30;48;0,6;33;32;0,65;33;36
2017-12-15;7;0,45;34;50;0,53;38;32;0,67;37;36
2017-12-15;8;0,47;39;51;0,53;45;33;0,71;42;37
2017-12-15;9;0,46;39;50;0,5;44;33;0,73;41;37
2017-12-15;10;0,46;41;51;0,48;41;33;0,73;42;39
2017-12-15;11;0,41;s/d;51;0,46;33;35;0,72;56;40
2017-12-15;12;0,42;s/d;52;0,45;22;36;0,72;54;42
2017-12-15;13;0,44;23;52;0,44;23;36;0,73;42;43
2017-12-15;14;0,45;19;52;0,42;14;36;0,7;26;43
2017-12-15;15;0,44;22;51;0,38;28;36;0,65;26;43
2017-12-15;16;0,42;20;50;0,33;33;36;0,58;26;42
2017-12-15;17;0,4;20;49;0,28;33;36;0,55;29;42
2017-12-15;18;0,4;22;49;0,25;20;36;0,52;30;42
2017-12-15;19;0,43;23;48;0,23;21;36;0,5;35;42
2017-12-15;20;0,45;30;48;0,23;32;36;0,51;37;44
2017-12-15;21;0,5;37;47;0,27;43;36;0,56;47;44
2017-12-15;22;0,58;45;47;0,31;44;35;0,62;48;44
2017-12-15;23;0,62;41;46;0,34;40;34;0,66;49;44
2017-12-15;24;0,66;36;44;0,36;27;33;0,69;46;44
2017-12-16;1;0,69;33;41;0,38;26;33;0,72;43;45
2017-12-16;2;0,7;27;40;0,4;30;33;0,74;24;45
2017-12-16;3;0,7;21;39;0,41;13;32;0,72;33;44
2017-12-16;4;0,67;19;38;0,4;12;31;0,69;38;44
2017-12-16;5;0,61;18;37;0,38;11;30;0,64;37;44
2017-12-16;6;0,52;18;35;0,36;11;29;0,58;38;44
2017-12-16;7;0,46;19;34;0,37;17;29;0,55;36;45
2017-12-16;8;0,41;19;33;0,39;16;28;0,52;33;45
2017-12-16;9;0,37;19;33;0,41;17;28;0,48;32;45
2017-12-16;10;0,35;18;32;0,44;14;27;0,46;28;45
2017-12-16;11;0,35;17;32;0,48;16;26;0,45;24;45
2017-12-16;12;0,36;20;32;0,51;17;25;0,44;28;45
2017-12-16;13;0,39;24;33;0,54;19;24;0,45;29;46
2017-12-16;14;0,41;22;33;0,57;15;24;0,45;26;46
2017-12-16;15;0,41;26;34;0,57;15;25;0,45;26;46
2017-12-16;16;0,45;26;33;0,59;21;24;0,47;26;47
2017-12-16;17;0,45;14;33;0,58;20;23;0,48;21;46
2017-12-16;18;0,45;11;33;0,56;23;23;0,49;16;45
2017-12-16;19;0,45;12;34;0,54;27;22;0,5;16;44
2017-12-16;20;0,45;16;34;0,54;27;23;0,51;19;43
2017-12-16;21;0,44;17;33;0,54;16;22;0,53;27;42
2017-12-16;22;0,44;15;33;0,52;24;22;0,54;13;41
2017-12-16;23;0,44;11;31;0,52;13;22;0,53;7;43
2017-12-16;24;0,41;10;29;0,52;18;23;0,53;11;43
2017-12-17;1;0,42;14;28;0,51;15;23;0,55;24;42
2017-12-17;2;0,42;12;26;0,55;24;22;0,55;6;41
2017-12-17;3;0,43;14;25;0,53;19;22;0,55;8;40
2017-12-17;4;0,43;9;24;0,49;16;22;0,55;8;39
2017-12-17;5;0,41;8;23;0,44;9;22;0,53;11;38
2017-12-17;6;0,39;5;22;0,39;8;22;0,52;4;37
2017-12-17;7;0,36;3;22;0,34;9;21;0,5;3;35
2017-12-17;8;0,34;4;21;0,27;12;21;0,46;2;34
2017-12-17;9;0,3;3;19;0,22;8;20;0,41;2;32
2017-12-17;10;0,26;3;18;0,14;8;20;0,37;3;30
2017-12-17;11;0,23;3;16;0,09;10;19;0,33;3;27
2017-12-17;12;0,21;4;14;0,07;11;18;0,3;3;24
2017-12-17;13;0,19;4;12;0,07;13;18;0,26;4;23
2017-12-17;14;0,19;4;11;0,07;12;18;0,24;4;22
2017-12-17;15;0,19;4;10;0,07;12;18;0,24;4;20
2017-12-17;16;0,19;3;10;0,07;14;17;0,23;4;20
2017-12-17;17;0,19;4;10;0,09;12;18;0,22;5;20
2017-12-17;18;0,19;4;11;0,1;14;18;0,23;6;20
2017-12-17;19;0,19;5;11;0,13;19;19;0,23;7;20
2017-12-17;20;0,19;6;11;0,14;17;18;0,24;9;20
2017-12-17;21;0,2;9;12;0,15;19;18;0,24;10;19
2017-12-17;22;0,23;10;12;0,16;15;19;0,24;10;19
2017-12-17;23;0,26;11;12;0,16;15;18;0,24;9;17
2017-12-17;24;0,31;12;12;0,16;15;18;0,25;8;15
2017-12-18;1;0,33;11;13;0,18;11;17;0,28;9;15
2017-12-18;2;0,37;11;14;0,2;11;17;0,3;10;15
2017-12-18;3;0,36;6;15;0,18;6;18;0,32;6;15
2017-12-18;4;0,35;4;16;0,16;6;18;0,34;6;16
2017-12-18;5;0,33;3;16;0,14;6;18;0,35;6;16
2017-12-18;6;0,29;4;17;0,14;9;18;0,38;13;16
2017-12-18;7;0,25;7;17;0,14;11;19;0,41;18;17
2017-12-18;8;0,22;7;18;0,14;10;20;0,45;17;18
2017-12-18;9;0,2;7;18;0,13;13;20;0,45;15;19
2017-12-18;10;0,17;6;19;0,13;13;20;0,45;17;19
2017-12-18;11;0,18;7;19;0,15;15;21;0,46;13;21
2017-12-18;12;0,2;7;20;0,18;11;21;0,47;14;21
2017-12-18;13;0,22;7;20;0,21;13;21;0,49;15;21
2017-12-18;14;0,23;6;20;0,26;12;21;0,5;11;22
2017-12-18;15;0,23;6;20;0,29;12;21;0,5;11;22
2017-12-18;16;0,22;6;20;0,32;s/d;21;0,5;11;22
2017-12-18;17;0,22;8;20;0,36;15;21;0,51;13;22
2017-12-18;18;0,23;9;19;0,38;14;21;0,52;15;23
2017-12-18;19;0,23;11;19;0,41;20;22;0,54;17;23
2017-12-18;20;0,24;13;18;0,43;18;22;0,55;16;24
2017-12-18;21;0,24;11;18;0,43;17;22;0,55;12;24
2017-12-18;22;0,25;11;17;0,42;15;22;0,56;14;24
2017-12-18;23;0,26;11;16;0,41;16;22;0,57;19;24
2017-12-18;24;0,27;9;16;0,4;12;22;0,57;11;24
2017-12-19;1;0,27;8;15;0,36;9;22;0,54;6;24
2017-12-19;2;0,26;9;15;0,32;7;22;0,51;6;25
2017-12-19;3;0,24;5;15;0,28;5;22;0,46;5;26
2017-12-19;4;0,23;2;15;0,26;5;22;0,42;4;26
2017-12-19;5;0,21;3;15;0,25;5;22;0,39;4;26
2017-12-19;6;0,19;5;15;0,24;11;23;0,36;5;26
2017-12-19;7;0,18;7;15;0,23;13;23;0,33;12;26
2017-12-19;8;0,19;10;15;0,24;15;23;0,31;16;26
2017-12-19;9;0,21;11;16;0,24;s/d;23;0,33;16;26
2017-12-19;10;0,23;12;15;0,26;s/d;23;0,36;20;26
2017-12-19;11;0,27;13;15;s/d;s/d;23;0,38;18;26
2017-12-19;12;0,31;13;14;s/d;s/d;23;0,42;17;26
2017-12-19;13;0,35;12;14;s/d;s/d;23;0,45;17;26
2017-12-19;14;0,38;11;14;s/d;s/d;s/d;0,47;15;25
2017-12-19;15;0,39;10;14;s/d;s/d;s/d;0,48;11;24
2017-12-19;16;0,41;13;14;s/d;s/d;s/d;0,48;21;23
2017-12-19;17;0,42;17;14;s/d;s/d;s/d;0,5;24;23
2017-12-19;18;0,42;18;14;s/d;s/d;s/d;0,52;25;23
2017-12-19;19;0,42;16;14;s/d;s/d;s/d;0,53;24;23
2017-12-19;20;0,41;16;15;s/d;s/d;s/d;0,52;21;22
2017-12-19;21;0,41;18;15;s/d;s/d;s/d;0,52;22;23
2017-12-19;22;0,41;17;15;s/d;s/d;s/d;0,5;20;23
2017-12-19;23;0,42;18;16;s/d;s/d;s/d;0,5;16;23
2017-12-19;24;0,43;18;16;s/d;s/d;s/d;0,51;23;23
2017-12-20;1;0,45;19;17;s/d;s/d;s/d;0,52;24;23
2017-12-20;2;0,48;18;18;s/d;s/d;s/d;0,51;17;24
2017-12-20;3;0,46;11;18;s/d;s/d;s/d;0,48;10;23
2017-12-20;4;0,45;9;18;s/d;s/d;s/d;0,47;11;23
2017-12-20;5;0,41;7;18;s/d;s/d;s/d;0,45;13;23
2017-12-20;6;0,39;9;18;s/d;s/d;s/d;0,46;17;23
2017-12-20;7;0,39;12;18;s/d;s/d;s/d;0,49;18;24
2017-12-20;8;0,36;10;17;s/d;s/d;s/d;0,49;17;23
2017-12-20;9;0,32;12;17;s/d;s/d;s/d;0,47;17;23
2017-12-20;10;0,28;13;17;s/d;s/d;s/d;0,46;17;24
2017-12-20;11;0,29;16;17;s/d;s/d;s/d;0,48;16;24
2017-12-20;12;0,31;16;18;s/d;16;s/d;0,49;15;24
2017-12-20;13;0,33;17;18;s/d;21;s/d;0,51;16;24
2017-12-20;14;0,36;20;19;s/d;s/d;s/d;0,51;22;25
2017-12-20;15;0,37;15;20;s/d;27;s/d;0,5;15;26
2017-12-20;16;0,38;16;20;s/d;29;s/d;0,5;20;27
2017-12-20;17;0,38;15;21;s/d;31;s/d;0,5;23;27
2017-12-20;18;0,39;16;21;s/d;25;s/d;0,52;26;27
2017-12-20;19;0,41;19;22;1,15;30;s/d;0,57;27;28
2017-12-20;20;0,41;22;22;1,12;26;s/d;0,6;29;29
2017-12-20;21;0,42;23;22;1,08;28;s/d;0,61;25;29
2017-12-20;22;0,43;25;23;1,04;28;s/d;0,61;29;29
2017-12-20;23;0,44;26;23;1,03;32;s/d;0,62;26;29
2017-12-20;24;0,46;26;24;1,01;28;s/d;0,61;24;29
2017-12-21;1;0,48;25;24;0,93;24;s/d;0,61;20;29
2017-12-21;2;0,47;17;23;0,86;20;s/d;0,57;19;29
2017-12-21;3;0,44;9;22;0,76;15;s/d;0,51;11;28
2017-12-21;4;0,41;7;22;0,69;12;s/d;0,46;7;28
2017-12-21;5;0,38;6;22;0,63;15;26;0,44;7;28
2017-12-21;6;0,35;8;22;0,57;14;25;0,43;16;28
2017-12-21;7;0,32;11;22;0,52;17;25;0,43;17;28
2017-12-21;8;0,29;10;22;0,47;16;25;0,42;17;28
2017-12-21;9;0,26;11;22;0,45;17;24;0,43;18;28
2017-12-21;10;0,27;12;22;0,45;18;24;0,45;19;27
2017-12-21;11;0,29;12;22;0,46;20;24;0,46;20;27
2017-12-21;12;0,32;14;21;0,48;20;24;0,47;20;27
2017-12-21;13;0,35;14;21;0,53;27;23;1,12;s/d;28
2017-12-21;14;0,38;16;21;0,57;25;23;1,13;28;28
2017-12-21;15;0,41;17;22;0,61;25;23;1,12;30;28
2017-12-21;16;0,44;23;22;0,66;28;24;1,13;35;29
2017-12-21;17;0,48;30;22;0,7;35;25;1,13;38;29
2017-12-21;18;0,5;26;22;0,78;41;24;1,11;33;29
2017-12-21;19;0,54;35;23;0,92;45;25;1,13;40;30
2017-12-21;20;0,56;36;23;1,05;47;25;1,03;38;29
2017-12-21;21;0,61;33;24;1,34;55;25;0,47;45;29
2017-12-21;22;0,68;29;24;1,47;47;26;0,49;44;29
2017-12-21;23;0,71;28;24;1,51;37;27;0,52;42;31
2017-12-21;24;0,71;28;24;1,54;35;27;0,51;36;32
2017-12-22;1;0,68;22;24;1,52;25;27;0,52;42;31
2017-12-22;2;0,65;12;24;1,46;22;26;0,53;37;31
2017-12-22;3;0,59;12;24;1,31;16;26;0,53;30;31
2017-12-22;4;0,53;11;24;1,16;14;26;0,55;25;31
2017-12-22;5;0,45;8;24;0,84;27;26;0,56;30;31
2017-12-22;6;0,36;12;24;0,66;27;26;0,55;30;31
2017-12-22;7;0,31;18;24;0,57;19;26;0,53;32;30
2017-12-22;8;0,29;16;24;0,48;13;25;0,56;31;30
2017-12-22;9;0,28;16;23;0,44;15;25;0,57;29;31
2017-12-22;10;0,31;19;23;0,42;18;24;0,59;34;31
2017-12-22;11;0,33;15;23;0,42;17;24;0,61;32;31
2017-12-22;12;0,37;16;23;0,45;21;24;0,64;29;31
2017-12-22;13;0,4;17;23;0,47;19;25;0,66;25;31
2017-12-22;14;0,42;17;23;0,48;16;25;0,69;24;31
2017-12-22;15;0,43;14;23;0,5;26;24;0,68;24;31
2017-12-22;16;0,44;16;22;0,52;20;23;0,69;24;30
2017-12-22;17;0,45;17;22;0,53;28;22;0,7;27;30
2017-12-22;18;0,44;18;22;0,53;26;21;0,72;33;30
2017-12-22;19;0,45;21;20;0,58;41;20;0,75;35;30
2017-12-22;20;0,46;28;20;0,55;22;20;0,78;43;30
2017-12-22;21;0,5;30;19;0,54;31;19;0,83;47;32
2017-12-22;22;0,55;34;19;0,55;35;17;0,89;46;32
2017-12-22;23;0,59;32;19;0,54;30;16;1,01;41;31
2017-12-22;24;0,58;26;21;0,52;21;16;0,99;30;32
2017-12-23;1;0,57;15;21;0,53;25;17;0,97;33;33
2017-12-23;2;0,56;18;21;0,58;28;17;0,94;36;32
2017-12-23;3;0,57;26;20;0,59;40;17;0,91;38;32
